peco_idx,gene_idx,label
24,7016,1
24,7018,1
24,7031,1
24,7033,1
24,7041,1
24,7053,1
24,7071,1
24,7076,1
24,7078,1
24,7079,1
24,7083,1
24,7085,1
24,7088,1
24,7091,1
24,7104,1
24,7117,1
24,7122,1
24,7124,1
24,7131,1
24,7147,1
24,7152,1
24,7153,1
24,7154,1
24,7156,1
24,7167,1
24,7181,1
24,7185,1
24,7186,1
24,7190,1
24,7191,1
24,7201,1
24,7206,1
24,7212,1
24,7216,1
24,7221,1
24,7222,1
24,7223,1
24,7229,1
24,7250,1
24,7252,1
24,7264,1
24,7273,1
24,7278,1
24,7295,1
24,7306,1
24,7308,1
24,7318,1
24,7326,1
24,7328,1
24,7332,1
24,7338,1
24,7345,1
24,7377,1
24,7378,1
24,7379,1
24,7393,1
24,7395,1
24,7398,1
24,7411,1
24,7420,1
24,7426,1
24,7437,1
24,7441,1
24,7453,1
24,7455,1
24,7457,1
24,7463,1
24,7466,1
24,7470,1
24,7476,1
24,7488,1
24,7492,1
24,7498,1
24,7511,1
24,7523,1
24,7526,1
24,7531,1
24,7536,1
24,7537,1
24,7544,1
24,7547,1
24,7548,1
24,7560,1
24,7563,1
24,7564,1
24,7573,1
24,7577,1
24,7578,1
24,7584,1
24,7585,1
24,7587,1
24,7590,1
24,7598,1
24,7618,1
24,7625,1
24,7630,1
24,7631,1
24,7632,1
24,7639,1
24,7640,1
24,7641,1
24,7651,1
24,7659,1
24,7677,1
24,7680,1
24,7682,1
24,7690,1
24,7695,1
24,7702,1
24,7711,1
24,7715,1
24,7722,1
24,7725,1
24,7726,1
24,7741,1
24,7746,1
24,7756,1
24,7760,1
24,7769,1
24,7771,1
24,7777,1
24,7796,1
24,7800,1
24,7801,1
24,7813,1
24,7823,1
24,7827,1
24,7835,1
24,7839,1
24,7845,1
24,7851,1
24,7858,1
24,7859,1
24,7877,1
24,7881,1
24,7883,1
24,7884,1
24,7885,1
24,7887,1
24,7894,1
24,7903,1
24,7912,1
24,7913,1
24,7916,1
24,7922,1
24,7943,1
24,7952,1
24,7953,1
24,7972,1
24,7996,1
24,8008,1
24,8021,1
24,8023,1
24,8034,1
24,8058,1
24,8060,1
24,8061,1
24,8064,1
24,8066,1
24,8071,1
24,8072,1
24,8074,1
24,8075,1
24,8078,1
24,8091,1
24,8094,1
24,8097,1
24,8098,1
24,8099,1
24,8105,1
24,8115,1
24,8117,1
24,8120,1
24,8127,1
24,8130,1
24,8139,1
24,8147,1
24,8149,1
24,8163,1
24,8174,1
24,8186,1
24,8189,1
24,8194,1
24,8199,1
24,8204,1
24,8213,1
24,8217,1
24,8222,1
24,8223,1
24,8225,1
24,8227,1
24,8229,1
24,8232,1
24,8236,1
24,8240,1
24,8242,1
24,8247,1
24,8248,1
24,8249,1
24,8252,1
24,8257,1
24,8268,1
24,8272,1
24,8273,1
24,8275,1
24,8279,1
24,8283,1
24,8284,1
24,8285,1
24,8291,1
24,8315,1
24,8319,1
24,8331,1
24,8352,1
24,8357,1
24,8378,1
24,8383,1
24,8396,1
24,8403,1
24,8406,1
24,8414,1
24,8415,1
24,8416,1
24,8419,1
24,8420,1
24,8428,1
24,8434,1
24,8442,1
24,8457,1
24,8458,1
24,8471,1
24,8477,1
24,8480,1
24,8484,1
24,8487,1
24,8488,1
24,8489,1
24,8494,1
24,8496,1
24,8502,1
24,8504,1
24,8510,1
24,8511,1
24,8516,1
24,8520,1
24,8523,1
24,8552,1
24,8556,1
24,8557,1
24,8569,1
24,8578,1
24,8581,1
24,8591,1
24,8594,1
24,8600,1
24,8606,1
24,8611,1
24,8634,1
24,8638,1
24,8639,1
24,8641,1
24,8647,1
24,8648,1
24,8659,1
24,8661,1
24,8663,1
24,8669,1
24,8672,1
24,8676,1
24,8686,1
24,8688,1
24,8691,1
24,8700,1
24,8701,1
24,8709,1
24,8711,1
24,8715,1
24,8719,1
24,8738,1
24,8739,1
24,8749,1
24,8750,1
24,8761,1
24,8765,1
24,8767,1
24,8772,1
24,8777,1
24,8792,1
24,8798,1
24,8799,1
24,8806,1
24,8812,1
24,8822,1
24,8826,1
24,8834,1
24,8838,1
24,8841,1
24,8853,1
24,8857,1
24,8861,1
24,8869,1
24,8870,1
24,8871,1
24,8883,1
24,8885,1
24,8887,1
24,8895,1
24,8899,1
24,8904,1
24,8906,1
24,8912,1
24,8913,1
24,8914,1
24,8915,1
24,8916,1
24,8920,1
24,8924,1
24,8927,1
24,8931,1
24,8932,1
24,8937,1
24,8941,1
24,8955,1
24,8962,1
24,8966,1
24,8970,1
24,8987,1
24,8990,1
24,8998,1
24,9000,1
24,9003,1
24,9007,1
24,9012,1
24,9016,1
24,9023,1
24,9029,1
24,9036,1
24,9051,1
24,9060,1
24,9061,1
24,9062,1
24,9064,1
24,9067,1
24,9068,1
24,9072,1
24,9078,1
24,9082,1
24,9101,1
24,9102,1
24,9108,1
24,9113,1
24,9115,1
24,9120,1
24,9124,1
24,9125,1
24,9130,1
24,9134,1
24,9140,1
24,9147,1
24,9149,1
24,9150,1
24,9157,1
24,9163,1
24,9164,1
24,9167,1
24,9170,1
24,9175,1
24,9184,1
24,9189,1
24,9196,1
24,9198,1
24,9215,1
24,9219,1
24,9221,1
24,9227,1
24,9230,1
24,9231,1
24,9235,1
24,9245,1
24,9252,1
24,9254,1
24,9255,1
24,9256,1
24,9258,1
24,9259,1
24,9264,1
24,9285,1
24,9286,1
24,9293,1
24,9295,1
24,9298,1
24,9301,1
24,9305,1
24,9307,1
24,9313,1
24,9315,1
24,9321,1
24,9324,1
24,9334,1
24,9338,1
24,9339,1
24,9346,1
24,9349,1
24,9355,1
24,9356,1
24,9373,1
24,9385,1
24,9389,1
24,9395,1
24,9402,1
24,9403,1
24,9405,1
24,9409,1
24,9410,1
24,9419,1
24,9420,1
24,9421,1
24,9445,1
24,9452,1
24,9456,1
24,9460,1
24,9461,1
24,9466,1
24,9471,1
24,9473,1
24,9481,1
24,9482,1
24,9483,1
24,9485,1
24,9496,1
24,9498,1
24,9514,1
24,9515,1
24,9517,1
24,9525,1
24,9526,1
24,9529,1
24,9539,1
24,9550,1
24,9551,1
24,9557,1
24,9563,1
24,9568,1
24,9577,1
24,9580,1
24,9586,1
24,9588,1
24,9589,1
24,9592,1
24,9595,1
24,9601,1
24,9603,1
24,9607,1
24,9611,1
24,9628,1
24,9636,1
24,9647,1
24,9648,1
24,9654,1
24,9655,1
24,9668,1
24,9670,1
24,9672,1
24,9695,1
24,9698,1
24,9702,1
24,9704,1
24,9714,1
24,9718,1
24,9727,1
24,9729,1
24,9735,1
24,9750,1
24,9755,1
24,9761,1
24,9762,1
24,9764,1
24,9766,1
24,9768,1
24,9777,1
24,9797,1
24,9798,1
24,9801,1
24,9819,1
24,9828,1
24,9838,1
24,9858,1
24,9865,1
24,9867,1
24,9875,1
24,9889,1
24,9895,1
24,9921,1
24,9922,1
24,9965,1
24,9981,1
24,9982,1
24,9986,1
24,9992,1
24,9994,1
24,10003,1
24,10004,1
24,10011,1
24,10017,1
24,10021,1
24,10024,1
24,10026,1
24,10029,1
24,10042,1
24,10047,1
24,10055,1
24,10060,1
24,10065,1
24,10071,1
24,10072,1
24,10074,1
24,10078,1
24,10096,1
24,10097,1
24,10098,1
24,10099,1
24,10107,1
24,10109,1
24,10111,1
24,10112,1
24,10127,1
24,10131,1
24,10133,1
24,10134,1
24,10135,1
24,10137,1
24,10143,1
24,10150,1
24,10163,1
24,10165,1
24,10167,1
24,10170,1
24,10174,1
24,10177,1
24,10178,1
24,10183,1
24,10186,1
24,10194,1
24,10197,1
24,10203,1
24,10206,1
24,10213,1
24,10229,1
24,10246,1
24,10253,1
24,10256,1
24,10261,1
24,10282,1
24,10284,1
24,10286,1
24,10289,1
24,10290,1
24,10292,1
24,10297,1
24,10305,1
24,10307,1
24,10315,1
24,10317,1
24,10322,1
24,10325,1
24,10326,1
24,10332,1
24,10334,1
24,10338,1
24,10344,1
24,10354,1
24,10356,1
24,10357,1
24,10369,1
24,10370,1
24,10372,1
24,10374,1
24,10375,1
24,10377,1
24,10386,1
24,10392,1
24,10395,1
24,10396,1
24,10404,1
24,10409,1
24,10415,1
24,10417,1
24,10418,1
24,10419,1
24,10420,1
24,10422,1
24,10423,1
24,10432,1
24,10456,1
24,10458,1
24,10459,1
24,10464,1
24,10466,1
24,10469,1
24,10471,1
24,10473,1
24,10490,1
24,10491,1
24,10497,1
24,10518,1
24,10522,1
24,10523,1
24,10550,1
24,10552,1
24,10559,1
24,10572,1
24,10582,1
24,10583,1
24,10592,1
24,10593,1
24,10608,1
24,10621,1
24,10624,1
24,10629,1
24,10631,1
24,10633,1
24,10640,1
24,10645,1
24,10648,1
24,10650,1
24,10651,1
24,10654,1
24,10658,1
24,10664,1
24,10667,1
24,10676,1
24,10679,1
24,10683,1
24,10684,1
24,10686,1
24,10687,1
24,10691,1
24,10699,1
24,10701,1
24,10702,1
24,10707,1
24,10714,1
24,10715,1
24,10719,1
24,10725,1
24,10728,1
24,10731,1
24,10732,1
24,10739,1
24,10744,1
24,10751,1
24,10763,1
24,10765,1
24,10772,1
24,10774,1
24,10775,1
24,10776,1
24,10783,1
24,10786,1
24,10794,1
24,10812,1
24,10815,1
24,10816,1
24,10827,1
24,10828,1
24,10830,1
24,10834,1
24,10838,1
24,10840,1
24,10842,1
24,10843,1
24,10849,1
24,10851,1
24,10852,1
24,10859,1
24,10865,1
24,10872,1
24,10879,1
24,10880,1
24,10883,1
24,10884,1
24,10889,1
24,10901,1
24,10915,1
24,10916,1
24,10921,1
24,10922,1
24,10925,1
24,10932,1
24,10933,1
24,10934,1
24,10937,1
24,10943,1
24,10945,1
24,10959,1
24,10960,1
24,10965,1
24,10971,1
24,10982,1
24,10988,1
24,10991,1
24,10994,1
24,10996,1
24,10999,1
24,11003,1
24,11004,1
24,11005,1
24,11017,1
24,11018,1
24,11020,1
24,11021,1
24,11023,1
24,11026,1
24,11032,1
24,11033,1
24,11041,1
24,11052,1
24,11056,1
24,11061,1
24,11062,1
24,11079,1
24,11086,1
24,11087,1
24,11091,1
24,11092,1
24,11129,1
24,11132,1
24,11137,1
24,11140,1
24,11143,1
24,11144,1
24,11145,1
24,11147,1
24,11162,1
24,11163,1
24,11167,1
24,11170,1
24,11180,1
24,11190,1
24,11199,1
24,11205,1
24,11217,1
24,11225,1
24,11227,1
24,11232,1
24,11252,1
24,11254,1
24,11256,1
24,11259,1
24,11266,1
24,11268,1
24,11269,1
24,11272,1
24,11273,1
24,11278,1
24,11283,1
24,11290,1
24,11298,1
24,11299,1
24,11304,1
24,11306,1
24,11309,1
24,11310,1
24,11326,1
24,11329,1
24,11339,1
24,11346,1
24,11349,1
24,11356,1
24,11361,1
24,11365,1
24,11373,1
24,11374,1
24,11378,1
24,11384,1
24,11385,1
24,11389,1
24,11390,1
24,11397,1
24,11411,1
24,11416,1
24,11417,1
24,11437,1
24,11447,1
24,11456,1
24,11464,1
24,11466,1
24,11467,1
24,11472,1
24,11477,1
24,11479,1
24,11485,1
24,11497,1
24,11503,1
24,11527,1
24,11530,1
24,11538,1
24,11542,1
24,11560,1
24,11562,1
24,11568,1
24,11571,1
24,11574,1
24,11591,1
24,11600,1
24,11601,1
24,11608,1
24,11621,1
24,11622,1
24,11624,1
24,11626,1
24,11646,1
24,11648,1
24,11655,1
24,11659,1
24,11660,1
24,11661,1
24,11669,1
24,11683,1
24,11692,1
24,11699,1
24,11700,1
24,11702,1
24,11703,1
24,11716,1
24,11719,1
24,11723,1
24,11726,1
24,11730,1
24,11737,1
24,11739,1
24,11742,1
24,11746,1
24,11748,1
24,11759,1
24,11777,1
24,11783,1
24,11789,1
24,11791,1
24,11794,1
24,11803,1
24,11807,1
24,11816,1
24,11817,1
24,11818,1
24,11825,1
24,11830,1
24,11834,1
24,11841,1
24,11847,1
24,11849,1
24,11851,1
24,11853,1
24,11856,1
24,11860,1
24,11871,1
24,11874,1
24,11885,1
24,11886,1
24,11893,1
24,11894,1
24,11898,1
24,11900,1
24,11912,1
24,11913,1
24,11918,1
24,11924,1
24,11925,1
24,11927,1
24,11928,1
24,11941,1
24,11942,1
24,11948,1
24,11959,1
24,11961,1
24,11962,1
24,11964,1
24,11968,1
24,11978,1
24,11989,1
24,12003,1
24,12024,1
24,12025,1
24,12029,1
24,12036,1
24,12039,1
24,12050,1
24,12058,1
24,12070,1
24,12078,1
24,12082,1
24,12088,1
24,12089,1
24,12103,1
24,12104,1
24,12108,1
24,12116,1
24,12117,1
24,12119,1
24,12120,1
24,12133,1
24,12135,1
24,12145,1
24,12153,1
24,12154,1
24,12158,1
24,12160,1
24,12166,1
24,12168,1
24,12170,1
26,7774,1
27,828,1
27,896,1
27,1485,1
27,1720,1
27,1809,1
27,1945,1
27,2199,1
27,2226,1
27,2231,1
27,2372,1
27,2417,1
27,3475,1
27,3867,1
27,3986,1
27,4239,1
27,4323,1
27,4690,1
27,5034,1
27,5108,1
27,5137,1
27,5415,1
27,5631,1
27,5669,1
27,5693,1
27,5772,1
27,6078,1
27,6170,1
27,6199,1
27,6250,1
27,6270,1
27,6344,1
27,6595,1
27,6855,1
27,7342,1
27,7412,1
27,7866,1
27,7911,1
27,8062,1
27,8142,1
27,9204,1
27,9533,1
27,9585,1
27,9610,1
27,9858,1
27,10088,1
27,10143,1
27,10835,1
27,10949,1
27,11216,1
27,11223,1
27,11776,1
29,3239,1
31,933,1
31,1211,1
31,2663,1
31,5378,1
31,6191,1
31,11623,1
0,0,0
0,2,0
0,5,0
0,6,0
0,8,0
0,10,0
0,11,0
0,12,0
0,13,0
0,14,0
0,15,0
0,16,0
0,17,0
0,18,0
0,19,0
0,20,0
0,21,0
0,22,0
0,23,0
0,25,0
0,26,0
0,27,0
0,29,0
0,30,0
0,31,0
0,34,0
0,35,0
0,36,0
0,37,0
0,38,0
0,40,0
0,41,0
0,42,0
0,43,0
0,44,0
0,45,0
0,46,0
0,47,0
0,49,0
0,50,0
0,51,0
0,53,0
0,54,0
0,55,0
0,56,0
0,57,0
0,59,0
0,61,0
0,62,0
0,63,0
0,64,0
0,65,0
0,68,0
0,69,0
0,71,0
0,72,0
0,74,0
0,75,0
0,76,0
0,78,0
0,79,0
0,80,0
0,81,0
0,82,0
0,83,0
0,84,0
0,85,0
0,86,0
0,87,0
0,88,0
0,89,0
0,90,0
0,91,0
0,92,0
0,93,0
0,95,0
0,96,0
0,98,0
0,99,0
0,100,0
0,101,0
0,102,0
0,103,0
0,104,0
0,105,0
0,106,0
0,107,0
0,108,0
0,109,0
0,110,0
0,111,0
0,112,0
0,116,0
0,117,0
0,118,0
0,119,0
0,121,0
0,122,0
0,124,0
0,125,0
0,127,0
0,128,0
0,129,0
0,130,0
0,131,0
0,132,0
0,135,0
0,138,0
0,139,0
0,141,0
0,142,0
0,143,0
0,145,0
0,146,0
0,147,0
0,149,0
0,150,0
0,151,0
0,153,0
0,156,0
0,158,0
0,159,0
0,160,0
0,161,0
0,162,0
0,163,0
0,164,0
0,165,0
0,166,0
0,167,0
0,168,0
0,170,0
0,171,0
0,172,0
0,173,0
0,174,0
0,175,0
0,176,0
0,177,0
0,178,0
0,179,0
0,180,0
0,181,0
0,182,0
0,183,0
0,185,0
0,186,0
0,187,0
0,188,0
0,189,0
0,190,0
0,191,0
0,192,0
0,193,0
0,194,0
0,195,0
0,196,0
0,197,0
0,199,0
0,200,0
0,203,0
0,204,0
0,205,0
0,206,0
0,207,0
0,208,0
0,209,0
0,210,0
0,211,0
0,212,0
0,213,0
0,216,0
0,217,0
0,218,0
0,220,0
0,221,0
0,222,0
0,223,0
0,224,0
0,225,0
0,226,0
0,227,0
0,229,0
0,232,0
0,233,0
0,234,0
0,235,0
0,236,0
0,238,0
0,239,0
0,240,0
0,242,0
0,243,0
0,244,0
0,245,0
0,247,0
0,250,0
0,251,0
0,252,0
0,253,0
0,256,0
0,257,0
0,260,0
0,261,0
0,262,0
0,263,0
0,264,0
0,266,0
0,267,0
0,268,0
0,269,0
0,270,0
0,272,0
0,273,0
0,274,0
0,275,0
0,276,0
0,277,0
0,278,0
0,279,0
0,282,0
0,283,0
0,284,0
0,285,0
0,286,0
0,287,0
0,288,0
0,289,0
0,290,0
0,291,0
0,293,0
0,294,0
0,295,0
0,296,0
0,297,0
0,298,0
0,299,0
0,300,0
0,302,0
0,305,0
0,308,0
0,309,0
0,310,0
0,311,0
0,312,0
0,313,0
0,315,0
0,316,0
0,317,0
0,318,0
0,319,0
0,320,0
0,321,0
0,322,0
0,323,0
0,324,0
0,325,0
0,326,0
0,327,0
0,328,0
0,329,0
0,330,0
0,331,0
0,333,0
0,334,0
0,335,0
0,336,0
0,337,0
0,340,0
0,341,0
0,342,0
0,343,0
0,344,0
0,345,0
0,346,0
0,347,0
0,348,0
0,349,0
0,350,0
0,351,0
0,352,0
0,353,0
0,354,0
0,356,0
0,357,0
0,358,0
0,359,0
0,360,0
0,361,0
0,362,0
0,363,0
0,364,0
0,365,0
0,366,0
0,368,0
0,369,0
0,370,0
0,371,0
0,372,0
0,373,0
0,374,0
0,376,0
0,378,0
0,379,0
0,381,0
0,382,0
0,383,0
0,384,0
0,385,0
0,387,0
0,388,0
0,389,0
0,390,0
0,391,0
0,392,0
0,393,0
0,394,0
0,395,0
0,396,0
0,399,0
0,400,0
0,401,0
0,402,0
0,403,0
0,404,0
0,405,0
0,406,0
0,407,0
0,408,0
0,409,0
0,410,0
0,411,0
0,412,0
0,413,0
0,414,0
0,415,0
0,416,0
0,417,0
0,418,0
0,419,0
0,420,0
0,422,0
0,423,0
0,424,0
0,425,0
0,426,0
0,427,0
0,429,0
0,430,0
0,431,0
0,432,0
0,433,0
0,434,0
0,436,0
0,437,0
0,438,0
0,439,0
0,440,0
0,441,0
0,442,0
0,443,0
0,445,0
0,446,0
0,447,0
0,448,0
0,449,0
0,450,0
0,451,0
0,452,0
0,454,0
0,455,0
0,456,0
0,457,0
0,458,0
0,459,0
0,461,0
0,462,0
0,463,0
0,464,0
0,466,0
0,467,0
0,468,0
0,469,0
0,470,0
0,471,0
0,472,0
0,473,0
0,474,0
0,475,0
0,476,0
0,478,0
0,479,0
0,480,0
0,481,0
0,482,0
0,483,0
0,484,0
0,485,0
0,490,0
0,491,0
0,493,0
0,494,0
0,495,0
0,496,0
0,497,0
0,498,0
0,499,0
0,500,0
0,501,0
0,502,0
0,503,0
0,504,0
0,509,0
0,510,0
0,511,0
0,512,0
0,513,0
0,514,0
0,516,0
0,519,0
0,520,0
0,521,0
0,522,0
0,523,0
0,526,0
0,527,0
0,528,0
0,529,0
0,530,0
0,531,0
0,532,0
0,533,0
0,534,0
0,535,0
0,536,0
0,538,0
0,539,0
0,541,0
0,542,0
0,543,0
0,544,0
0,545,0
0,547,0
0,548,0
0,549,0
0,550,0
0,551,0
0,552,0
0,553,0
0,554,0
0,555,0
0,556,0
0,558,0
0,561,0
0,562,0
0,563,0
0,566,0
0,567,0
0,570,0
0,571,0
0,572,0
0,573,0
0,574,0
0,575,0
0,576,0
0,577,0
0,578,0
0,579,0
0,580,0
0,581,0
0,582,0
0,583,0
0,584,0
0,585,0
0,587,0
0,588,0
0,589,0
0,591,0
0,593,0
0,595,0
0,596,0
0,597,0
0,598,0
0,599,0
0,600,0
0,601,0
0,602,0
0,603,0
0,605,0
0,607,0
0,608,0
0,611,0
0,612,0
0,613,0
0,614,0
0,615,0
0,617,0
0,618,0
0,619,0
0,620,0
0,622,0
0,623,0
0,624,0
0,626,0
0,627,0
0,628,0
0,629,0
0,630,0
0,631,0
0,632,0
0,634,0
0,635,0
0,636,0
0,638,0
0,640,0
0,641,0
0,642,0
0,643,0
0,645,0
0,646,0
0,647,0
0,648,0
0,649,0
0,650,0
0,652,0
0,653,0
0,654,0
0,655,0
0,656,0
0,657,0
0,658,0
0,659,0
0,660,0
0,661,0
0,662,0
0,664,0
0,665,0
0,666,0
0,667,0
0,668,0
0,669,0
0,670,0
0,671,0
0,672,0
0,673,0
0,674,0
0,678,0
0,679,0
0,680,0
0,681,0
0,682,0
0,683,0
0,684,0
0,686,0
0,689,0
0,690,0
0,691,0
0,692,0
0,693,0
0,694,0
0,695,0
0,696,0
0,697,0
0,698,0
0,699,0
0,700,0
0,702,0
0,703,0
0,706,0
0,707,0
0,708,0
0,710,0
0,712,0
0,713,0
0,714,0
0,715,0
0,717,0
0,718,0
0,719,0
0,720,0
0,722,0
0,723,0
0,725,0
0,726,0
0,729,0
0,730,0
0,731,0
0,733,0
0,735,0
0,737,0
0,739,0
0,740,0
0,741,0
0,742,0
0,743,0
0,744,0
0,745,0
0,746,0
0,748,0
0,749,0
0,751,0
0,752,0
0,753,0
0,754,0
0,756,0
0,757,0
0,758,0
0,759,0
0,760,0
0,762,0
0,763,0
0,764,0
0,765,0
0,767,0
0,768,0
0,769,0
0,770,0
0,772,0
0,773,0
0,774,0
0,775,0
0,776,0
0,777,0
0,778,0
0,779,0
0,781,0
0,783,0
0,784,0
0,785,0
0,786,0
0,787,0
0,789,0
0,790,0
0,793,0
0,795,0
0,797,0
0,798,0
0,799,0
0,800,0
0,803,0
0,804,0
0,805,0
0,806,0
0,808,0
0,809,0
0,811,0
0,812,0
0,813,0
0,815,0
0,816,0
0,817,0
0,818,0
0,819,0
0,820,0
0,821,0
0,823,0
0,824,0
0,825,0
0,826,0
0,827,0
0,829,0
0,831,0
0,832,0
0,833,0
0,834,0
0,835,0
0,836,0
0,837,0
0,839,0
0,840,0
0,841,0
0,842,0
0,843,0
0,844,0
0,845,0
0,846,0
0,848,0
0,849,0
0,850,0
0,851,0
0,852,0
0,853,0
0,854,0
0,855,0
0,856,0
0,857,0
0,858,0
0,859,0
0,860,0
0,861,0
0,862,0
0,863,0
0,864,0
0,865,0
0,866,0
0,867,0
0,868,0
0,869,0
0,870,0
0,871,0
0,872,0
0,874,0
0,875,0
0,876,0
0,877,0
0,879,0
0,880,0
0,881,0
0,882,0
0,883,0
0,884,0
0,885,0
0,886,0
0,887,0
0,889,0
0,890,0
0,891,0
0,892,0
0,893,0
0,894,0
0,897,0
0,899,0
0,901,0
0,902,0
0,903,0
0,906,0
0,908,0
0,909,0
0,910,0
0,911,0
0,912,0
0,913,0
0,914,0
0,915,0
0,917,0
0,918,0
0,919,0
0,920,0
0,921,0
0,922,0
0,923,0
0,924,0
0,926,0
0,928,0
0,929,0
0,930,0
0,931,0
0,932,0
0,933,0
0,934,0
0,935,0
0,936,0
0,937,0
0,938,0
0,940,0
0,941,0
0,942,0
0,943,0
0,944,0
0,947,0
0,949,0
0,950,0
0,951,0
0,952,0
0,953,0
0,954,0
0,955,0
0,956,0
0,957,0
0,958,0
0,959,0
0,963,0
0,965,0
0,966,0
0,967,0
0,969,0
0,970,0
0,972,0
0,974,0
0,975,0
0,977,0
0,981,0
0,982,0
0,983,0
0,984,0
0,986,0
0,988,0
0,989,0
0,990,0
0,991,0
0,992,0
0,993,0
0,994,0
0,995,0
0,996,0
0,997,0
0,1001,0
0,1002,0
0,1003,0
0,1004,0
0,1005,0
0,1006,0
0,1007,0
0,1008,0
0,1009,0
0,1010,0
0,1011,0
0,1012,0
0,1013,0
0,1014,0
0,1015,0
0,1016,0
0,1017,0
0,1019,0
0,1020,0
0,1021,0
0,1022,0
0,1023,0
0,1024,0
0,1025,0
0,1026,0
0,1027,0
0,1028,0
0,1029,0
0,1031,0
0,1032,0
0,1034,0
0,1035,0
0,1036,0
0,1037,0
0,1038,0
0,1040,0
0,1041,0
0,1042,0
0,1044,0
0,1045,0
0,1046,0
0,1047,0
0,1049,0
0,1051,0
0,1052,0
0,1053,0
0,1055,0
0,1056,0
0,1058,0
0,1059,0
0,1061,0
0,1063,0
0,1064,0
0,1065,0
0,1066,0
0,1067,0
0,1068,0
0,1069,0
0,1070,0
0,1071,0
0,1074,0
0,1075,0
0,1077,0
0,1078,0
0,1079,0
0,1080,0
0,1081,0
0,1082,0
0,1083,0
0,1084,0
0,1085,0
0,1086,0
0,1087,0
0,1088,0
0,1090,0
0,1091,0
0,1092,0
0,1093,0
0,1095,0
0,1096,0
0,1098,0
0,1099,0
0,1100,0
0,1101,0
0,1102,0
0,1103,0
0,1104,0
0,1105,0
0,1106,0
0,1107,0
0,1108,0
0,1110,0
0,1111,0
0,1113,0
0,1114,0
0,1118,0
0,1119,0
0,1120,0
0,1122,0
0,1123,0
0,1124,0
0,1125,0
0,1126,0
0,1127,0
0,1128,0
0,1130,0
0,1131,0
0,1132,0
0,1134,0
0,1135,0
0,1136,0
0,1138,0
0,1139,0
0,1142,0
0,1143,0
0,1144,0
0,1145,0
0,1146,0
0,1147,0
0,1148,0
0,1150,0
0,1151,0
0,1152,0
0,1153,0
0,1154,0
0,1155,0
0,1156,0
0,1157,0
0,1159,0
0,1162,0
0,1163,0
0,1164,0
0,1165,0
0,1166,0
0,1167,0
0,1168,0
0,1169,0
0,1170,0
0,1173,0
0,1174,0
0,1175,0
0,1177,0
0,1178,0
0,1179,0
0,1180,0
0,1181,0
0,1182,0
0,1183,0
0,1184,0
0,1185,0
0,1188,0
0,1190,0
0,1193,0
0,1194,0
0,1195,0
0,1199,0
0,1200,0
0,1201,0
0,1203,0
0,1204,0
0,1206,0
0,1207,0
0,1208,0
0,1209,0
0,1210,0
0,1211,0
0,1212,0
0,1213,0
0,1214,0
0,1216,0
0,1217,0
0,1218,0
0,1219,0
0,1220,0
0,1221,0
0,1222,0
0,1223,0
0,1224,0
0,1225,0
0,1227,0
0,1228,0
0,1229,0
0,1232,0
0,1233,0
0,1235,0
0,1237,0
0,1238,0
0,1239,0
0,1240,0
0,1242,0
0,1243,0
0,1244,0
0,1245,0
0,1246,0
0,1247,0
0,1249,0
0,1250,0
0,1252,0
0,1253,0
0,1254,0
0,1256,0
0,1257,0
0,1258,0
0,1259,0
0,1261,0
0,1262,0
0,1264,0
0,1265,0
0,1267,0
0,1268,0
0,1269,0
0,1270,0
0,1272,0
0,1273,0
0,1274,0
0,1275,0
0,1276,0
0,1277,0
0,1278,0
0,1279,0
0,1280,0
0,1281,0
0,1282,0
0,1283,0
0,1285,0
0,1286,0
0,1288,0
0,1289,0
0,1290,0
0,1291,0
0,1294,0
0,1295,0
0,1297,0
0,1301,0
0,1303,0
0,1305,0
0,1308,0
0,1311,0
0,1312,0
0,1313,0
0,1314,0
0,1316,0
0,1317,0
0,1318,0
0,1320,0
0,1321,0
0,1322,0
0,1324,0
0,1325,0
0,1326,0
0,1327,0
0,1328,0
0,1330,0
0,1331,0
0,1332,0
0,1333,0
0,1335,0
0,1336,0
0,1337,0
0,1338,0
0,1339,0
0,1340,0
0,1341,0
0,1342,0
0,1343,0
0,1344,0
0,1345,0
0,1346,0
0,1347,0
0,1348,0
0,1349,0
0,1350,0
0,1352,0
0,1353,0
0,1354,0
0,1355,0
0,1356,0
0,1357,0
0,1358,0
0,1359,0
0,1360,0
0,1361,0
0,1362,0
0,1363,0
0,1364,0
0,1365,0
0,1366,0
0,1367,0
0,1371,0
0,1372,0
0,1374,0
0,1375,0
0,1376,0
0,1377,0
0,1378,0
0,1379,0
0,1380,0
0,1381,0
0,1382,0
0,1383,0
0,1385,0
0,1386,0
0,1387,0
0,1388,0
0,1389,0
0,1390,0
0,1392,0
0,1394,0
0,1395,0
0,1396,0
0,1397,0
0,1398,0
0,1399,0
0,1400,0
0,1403,0
0,1408,0
0,1410,0
0,1411,0
0,1412,0
0,1413,0
0,1414,0
0,1415,0
0,1416,0
0,1417,0
0,1418,0
0,1419,0
0,1420,0
0,1421,0
0,1422,0
0,1423,0
0,1424,0
0,1425,0
0,1426,0
0,1430,0
0,1431,0
0,1432,0
0,1433,0
0,1436,0
0,1437,0
0,1438,0
0,1439,0
0,1440,0
0,1442,0
0,1444,0
0,1445,0
0,1446,0
0,1447,0
